age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
51,blue-collar,married,primary,false,377,true,false,telephone,3,feb,143,4,272,1,failure,false
26,admin.,single,secondary,false,802,false,false,cellular,30,jan,77,1,2,2,other,false
45,admin.,married,secondary,false,194,false,false,cellular,31,jul,517,4,-1,0,unknown,false
54,technician,married,secondary,false,-315,false,true,cellular,10,jul,2029,1,-1,0,unknown,true
49,technician,married,tertiary,false,1843,true,false,cellular,25,may,269,1,-1,0,unknown,false
47,technician,married,secondary,false,-9,false,false,cellular,14,aug,457,2,-1,0,unknown,false
42,housemaid,married,primary,false,83,false,true,cellular,7,aug,184,1,-1,0,unknown,false
50,entrepreneur,married,tertiary,false,433,true,false,cellular,18,may,47,4,-1,0,unknown,false
37,admin.,married,secondary,false,-107,true,false,unknown,28,may,158,2,-1,0,unknown,false
54,blue-collar,married,primary,false,4503,false,false,telephone,21,nov,168,3,-1,0,unknown,false
40,services,married,secondary,false,51,true,false,cellular,11,may,50,1,-1,0,unknown,false
50,services,married,secondary,false,961,false,true,cellular,14,aug,757,4,-1,0,unknown,false
57,retired,married,secondary,false,49,true,true,cellular,25,aug,93,4,-1,0,unknown,false
33,technician,married,secondary,false,3470,false,false,cellular,11,aug,285,2,-1,0,unknown,false
49,technician,married,secondary,false,-147,true,false,cellular,20,apr,390,1,-1,0,unknown,false
35,services,married,secondary,false,0,true,false,cellular,18,may,146,2,-1,0,unknown,false
28,blue-collar,single,secondary,false,0,true,false,unknown,28,may,386,1,-1,0,unknown,false
58,management,married,tertiary,false,172,false,false,cellular,19,aug,145,7,-1,0,unknown,false
31,admin.,single,secondary,false,-407,false,true,cellular,7,jul,230,1,-1,0,unknown,false
36,management,divorced,tertiary,false,649,false,false,cellular,16,jul,237,2,91,1,failure,false
49,blue-collar,single,primary,false,1040,false,false,cellular,8,jul,474,2,-1,0,unknown,false
30,unemployed,married,secondary,false,142,true,false,unknown,20,may,350,4,-1,0,unknown,false
29,services,single,secondary,false,209,true,false,cellular,28,jul,487,7,-1,0,unknown,false
50,management,married,unknown,false,3304,false,false,unknown,5,jun,1009,2,-1,0,unknown,false
26,student,single,tertiary,false,294,false,false,cellular,5,mar,87,1,91,2,success,true
27,housemaid,married,secondary,false,4848,true,true,telephone,23,jul,82,3,-1,0,unknown,false
32,blue-collar,single,secondary,false,1670,true,false,cellular,18,may,183,1,-1,0,unknown,false
62,unknown,married,secondary,false,367,false,false,telephone,2,mar,139,5,-1,0,unknown,false
34,blue-collar,single,secondary,false,13683,true,false,unknown,3,jun,115,3,-1,0,unknown,false
25,admin.,single,tertiary,false,1420,false,false,cellular,8,apr,124,2,-1,0,unknown,false
34,management,single,tertiary,false,340,true,false,unknown,3,jun,633,28,-1,0,unknown,false
44,technician,single,secondary,false,1679,false,false,telephone,20,oct,718,1,-1,0,unknown,true
38,management,married,tertiary,false,1198,true,false,cellular,2,feb,63,1,-1,0,unknown,false
57,admin.,married,secondary,false,169,false,false,cellular,14,aug,180,1,106,2,failure,false
36,self-employed,married,tertiary,false,506,false,false,cellular,25,aug,47,1,120,1,failure,false
41,entrepreneur,married,secondary,false,1249,true,false,cellular,9,jul,391,1,-1,0,unknown,false
36,management,single,tertiary,false,678,false,true,unknown,4,jul,85,3,-1,0,unknown,false
27,management,single,tertiary,false,212,true,false,cellular,15,may,373,1,-1,0,unknown,false
37,technician,divorced,secondary,false,23,false,false,cellular,20,aug,289,2,-1,0,unknown,false
47,management,single,tertiary,false,4402,false,false,telephone,10,dec,805,1,190,1,other,true
31,services,divorced,primary,false,459,true,false,cellular,7,may,623,1,293,1,success,true
39,self-employed,married,secondary,false,4722,true,false,unknown,17,jun,483,1,-1,0,unknown,false
35,admin.,divorced,tertiary,false,1555,true,false,unknown,9,may,26,2,-1,0,unknown,false
40,blue-collar,married,secondary,false,61,true,false,unknown,7,may,112,3,-1,0,unknown,false
38,management,single,tertiary,false,0,true,false,cellular,17,nov,213,2,-1,0,unknown,false
31,technician,married,secondary,false,3706,true,false,cellular,20,nov,129,1,-1,0,unknown,false
36,blue-collar,married,primary,false,1177,false,false,cellular,15,apr,330,1,311,4,success,true
53,management,married,primary,false,2096,false,false,unknown,9,jun,104,1,-1,0,unknown,false
59,blue-collar,married,primary,false,748,false,false,unknown,29,may,184,1,-1,0,unknown,false
29,management,single,tertiary,false,3357,false,false,cellular,21,jul,120,3,-1,0,unknown,false
30,admin.,single,secondary,false,3809,true,false,unknown,3,jun,159,4,-1,0,unknown,false
52,admin.,married,secondary,false,395,true,false,unknown,15,may,391,3,-1,0,unknown,false
55,blue-collar,married,secondary,false,1011,true,false,cellular,12,aug,112,2,-1,0,unknown,false
56,blue-collar,married,primary,false,420,true,false,unknown,9,may,76,1,-1,0,unknown,false
32,admin.,married,secondary,false,76,true,false,unknown,21,may,189,2,-1,0,unknown,false
24,blue-collar,married,secondary,false,0,false,false,unknown,28,may,94,1,-1,0,unknown,false
51,blue-collar,married,primary,false,844,true,false,unknown,29,may,184,3,-1,0,unknown,false
36,management,married,tertiary,false,1318,true,false,cellular,7,aug,100,2,-1,0,unknown,false
36,technician,married,tertiary,false,167,true,false,cellular,28,jan,57,1,-1,0,unknown,false
42,management,married,tertiary,false,2187,true,false,cellular,17,nov,525,3,-1,0,unknown,true
49,admin.,married,secondary,false,14440,true,false,cellular,21,nov,60,1,-1,0,unknown,false
48,management,married,secondary,false,2294,true,false,unknown,26,may,251,11,-1,0,unknown,false
36,management,married,secondary,false,80,true,false,unknown,30,may,251,3,-1,0,unknown,false
48,management,married,primary,false,2537,false,false,cellular,26,aug,219,6,-1,0,unknown,false
30,technician,married,tertiary,false,569,false,false,cellular,27,aug,976,12,-1,0,unknown,true
27,management,single,tertiary,true,0,false,true,cellular,8,jul,46,1,-1,0,unknown,false
38,entrepreneur,married,tertiary,false,0,true,false,cellular,18,nov,185,3,-1,0,unknown,false
36,technician,single,secondary,true,12,false,false,cellular,12,aug,587,2,-1,0,unknown,true
45,technician,married,secondary,false,49,false,false,cellular,29,jul,65,2,-1,0,unknown,false
44,housemaid,married,tertiary,false,460,false,false,unknown,17,jun,491,1,-1,0,unknown,false
42,technician,married,secondary,false,613,true,false,cellular,11,may,432,2,-1,0,unknown,false
37,entrepreneur,married,tertiary,false,7944,false,false,cellular,21,nov,102,1,-1,0,unknown,false
48,blue-collar,married,secondary,false,1143,true,false,cellular,17,apr,264,1,317,1,failure,false
57,retired,married,primary,false,-464,true,false,cellular,4,feb,75,1,190,6,failure,false
44,services,married,secondary,false,1989,true,true,cellular,20,apr,106,2,-1,0,unknown,false
48,technician,married,secondary,false,17,true,true,cellular,17,nov,81,1,-1,0,unknown,false
56,retired,married,primary,false,-1,false,false,cellular,27,aug,89,23,-1,0,unknown,false
37,management,married,tertiary,false,1698,true,false,unknown,6,jun,95,2,-1,0,unknown,false
47,blue-collar,married,secondary,false,5306,true,false,unknown,15,may,322,1,-1,0,unknown,false
54,housemaid,married,unknown,false,0,false,false,cellular,14,apr,94,5,145,3,other,false
51,retired,divorced,secondary,false,1679,false,false,cellular,12,aug,417,1,365,9,other,true
47,admin.,married,secondary,false,3676,false,false,cellular,18,oct,567,1,95,3,success,true
25,management,married,tertiary,false,-242,true,true,cellular,18,may,600,4,332,4,other,true
39,services,single,secondary,false,471,false,false,unknown,15,oct,5,1,-1,0,unknown,false
40,management,married,tertiary,false,8902,true,false,cellular,14,aug,464,5,-1,0,unknown,false
38,management,single,tertiary,false,1704,false,false,cellular,1,sep,222,1,-1,0,unknown,false
34,management,married,tertiary,false,3050,true,false,cellular,13,may,469,1,-1,0,unknown,true
53,housemaid,married,primary,false,2581,false,false,cellular,15,apr,99,1,-1,0,unknown,false
32,services,married,secondary,false,162,true,false,unknown,14,may,297,2,-1,0,unknown,false
35,blue-collar,married,secondary,false,243,true,false,cellular,20,apr,41,3,-1,0,unknown,false
24,student,single,secondary,false,1847,false,false,cellular,9,dec,390,1,-1,0,unknown,false
58,blue-collar,married,primary,false,0,true,false,unknown,29,may,535,2,-1,0,unknown,false
49,management,married,primary,false,3371,false,false,cellular,11,nov,269,2,-1,0,unknown,true
45,services,single,secondary,false,1757,true,false,cellular,20,apr,1010,3,326,1,other,false
55,management,married,tertiary,false,171,true,false,cellular,8,aug,73,6,-1,0,unknown,false
42,entrepreneur,married,tertiary,false,157,true,true,unknown,7,may,650,1,-1,0,unknown,false
28,admin.,married,secondary,false,934,true,false,unknown,4,jul,53,2,-1,0,unknown,false
48,blue-collar,married,secondary,false,-19,false,true,unknown,4,jul,270,1,-1,0,unknown,false
51,management,single,tertiary,true,-55,true,false,cellular,18,aug,119,6,-1,0,unknown,false
38,housemaid,married,primary,false,21,false,false,cellular,26,aug,634,2,-1,0,unknown,false
27,blue-collar,single,secondary,false,14,false,false,unknown,14,may,72,2,-1,0,unknown,false
50,technician,single,secondary,false,246,true,false,cellular,17,nov,270,1,123,2,failure,false
44,blue-collar,married,primary,false,887,true,false,cellular,12,may,165,2,363,1,failure,false
40,management,married,tertiary,false,51,false,false,cellular,19,aug,164,2,-1,0,unknown,false
29,services,single,secondary,false,-287,true,false,cellular,18,may,196,1,-1,0,unknown,false
34,services,married,secondary,false,0,true,false,cellular,14,jul,78,4,-1,0,unknown,false
44,self-employed,single,tertiary,false,2734,true,false,cellular,12,may,897,4,-1,0,unknown,true
50,entrepreneur,married,tertiary,false,52,false,false,cellular,31,jul,22,8,-1,0,unknown,false
34,management,married,tertiary,false,2594,true,false,cellular,21,nov,161,3,-1,0,unknown,false
54,retired,divorced,primary,false,22,false,false,unknown,20,jun,23,4,-1,0,unknown,false
34,technician,married,tertiary,false,1611,true,false,cellular,11,may,490,2,-1,0,unknown,false
34,admin.,single,tertiary,false,18,true,true,cellular,30,apr,359,1,-1,0,unknown,true
52,blue-collar,married,primary,false,1331,true,false,cellular,29,jul,213,2,-1,0,unknown,false
60,unknown,married,unknown,false,7337,false,false,cellular,4,aug,122,1,-1,0,unknown,false
39,management,single,secondary,false,835,true,false,unknown,29,may,587,4,-1,0,unknown,false
58,retired,married,primary,false,5092,false,false,unknown,11,jun,199,6,-1,0,unknown,false
41,technician,divorced,secondary,false,52,false,false,cellular,20,aug,261,2,-1,0,unknown,false
48,technician,married,secondary,false,10655,false,false,telephone,31,jul,5,3,-1,0,unknown,false
58,management,married,tertiary,false,1831,false,false,cellular,17,nov,1531,1,-1,0,unknown,false
40,self-employed,married,primary,false,92,true,false,unknown,13,may,92,1,-1,0,unknown,false
48,management,married,tertiary,false,586,true,true,cellular,6,may,179,2,-1,0,unknown,false
52,blue-collar,divorced,primary,false,1758,true,false,unknown,15,may,41,1,-1,0,unknown,false
50,self-employed,married,secondary,false,2061,true,true,cellular,29,jan,197,2,244,3,failure,false
25,technician,single,secondary,false,959,false,false,cellular,9,jul,144,5,-1,0,unknown,false
54,retired,married,primary,false,208,false,false,unknown,12,may,255,1,-1,0,unknown,false
34,services,married,secondary,false,-315,true,false,unknown,8,may,56,2,-1,0,unknown,false
48,management,married,tertiary,true,-13,true,false,cellular,15,may,20,6,291,2,other,false
37,admin.,married,tertiary,false,801,false,false,cellular,11,aug,331,7,-1,0,unknown,false
66,retired,married,tertiary,false,1948,false,false,cellular,28,jan,216,1,91,4,success,true
32,management,single,tertiary,false,751,true,false,unknown,8,may,64,1,-1,0,unknown,false
45,blue-collar,married,secondary,false,784,true,true,unknown,3,jun,34,1,-1,0,unknown,false
43,blue-collar,single,secondary,false,24,false,false,cellular,12,may,68,1,363,1,failure,false
41,management,married,tertiary,false,72,true,false,unknown,7,may,764,3,-1,0,unknown,false
40,technician,divorced,tertiary,false,1871,true,false,cellular,17,nov,64,1,-1,0,unknown,false
44,services,single,secondary,false,1378,true,false,unknown,8,may,257,2,-1,0,unknown,false
43,blue-collar,married,primary,false,188,true,false,cellular,12,may,58,3,347,5,failure,false
30,unknown,single,tertiary,false,6836,false,false,cellular,27,feb,30,3,-1,0,unknown,false
32,services,married,secondary,false,61,true,false,cellular,8,jul,529,5,-1,0,unknown,false
57,admin.,married,secondary,false,-967,true,false,telephone,15,may,8,7,-1,0,unknown,false
31,blue-collar,single,tertiary,false,462,true,true,unknown,19,may,147,1,-1,0,unknown,false
49,unknown,married,secondary,false,0,false,false,cellular,28,aug,173,2,-1,0,unknown,false
31,admin.,single,secondary,false,5527,true,false,unknown,21,may,132,1,-1,0,unknown,false
41,admin.,married,tertiary,false,1287,false,false,unknown,16,jun,286,1,-1,0,unknown,false
44,management,married,tertiary,false,17361,false,false,unknown,18,jun,476,1,-1,0,unknown,false
54,entrepreneur,married,unknown,false,1956,false,false,cellular,19,nov,221,5,-1,0,unknown,false
37,blue-collar,divorced,secondary,false,0,true,false,cellular,21,apr,146,4,-1,0,unknown,true
34,management,married,secondary,false,-294,true,false,unknown,27,may,532,2,-1,0,unknown,false
43,technician,married,secondary,false,275,false,false,cellular,25,aug,69,6,-1,0,unknown,false
44,management,married,tertiary,false,724,true,false,cellular,17,nov,157,2,172,1,failure,false
44,services,married,secondary,false,27,false,false,cellular,25,may,485,1,-1,0,unknown,false
53,admin.,divorced,secondary,false,26,true,false,cellular,7,may,56,1,359,1,failure,false
36,technician,married,secondary,false,191,false,false,cellular,31,aug,69,1,-1,0,unknown,false
58,technician,divorced,secondary,false,-123,false,false,cellular,5,aug,131,2,-1,0,unknown,false
26,student,single,secondary,false,-147,false,false,unknown,4,jun,95,2,-1,0,unknown,false
34,technician,single,secondary,false,179,false,false,cellular,19,aug,294,3,-1,0,unknown,false
55,blue-collar,married,primary,false,1086,true,false,cellular,6,may,146,1,272,2,failure,false
55,blue-collar,married,secondary,false,471,true,false,unknown,30,may,58,2,-1,0,unknown,false
34,entrepreneur,married,tertiary,false,105,true,false,unknown,28,may,249,2,-1,0,unknown,false
41,entrepreneur,divorced,secondary,false,1588,true,true,unknown,20,jun,10,8,-1,0,unknown,false
38,housemaid,divorced,secondary,false,70,false,false,cellular,27,oct,255,3,148,1,success,true
28,blue-collar,single,secondary,false,2700,false,false,cellular,3,feb,337,4,-1,0,unknown,false
41,technician,married,secondary,false,1602,true,false,cellular,2,jun,142,1,-1,0,unknown,false
30,admin.,married,tertiary,false,0,true,false,cellular,24,jul,209,2,-1,0,unknown,false
39,technician,married,unknown,false,839,false,false,unknown,30,may,825,2,-1,0,unknown,false
41,admin.,married,secondary,false,21515,true,false,unknown,5,jun,87,1,-1,0,unknown,false
36,technician,married,secondary,false,5902,true,false,unknown,23,may,219,4,-1,0,unknown,false
37,management,married,tertiary,false,547,true,true,unknown,21,may,143,1,-1,0,unknown,false
59,self-employed,married,tertiary,false,3800,false,true,cellular,9,jul,70,1,-1,0,unknown,false
26,technician,single,secondary,false,261,true,false,unknown,27,may,371,2,-1,0,unknown,false
43,technician,married,secondary,false,0,true,true,cellular,4,feb,539,8,204,5,failure,false
42,management,married,secondary,true,-34,false,false,cellular,5,feb,176,1,-1,0,unknown,false
46,blue-collar,married,unknown,false,9328,true,false,cellular,5,may,725,3,-1,0,unknown,true
31,admin.,married,secondary,false,5,true,true,cellular,16,jul,101,7,-1,0,unknown,false
43,unemployed,married,secondary,false,3529,false,false,cellular,5,feb,169,2,-1,0,unknown,false
48,blue-collar,single,tertiary,false,2330,true,false,unknown,4,jun,15,1,-1,0,unknown,false
41,blue-collar,married,secondary,false,1334,true,false,cellular,20,apr,234,5,-1,0,unknown,false
32,self-employed,married,tertiary,false,3601,false,false,cellular,22,aug,171,15,-1,0,unknown,false
45,technician,married,tertiary,false,265,false,false,cellular,28,aug,14,3,-1,0,unknown,false
52,admin.,single,unknown,false,2227,false,false,cellular,24,feb,242,2,-1,0,unknown,true
37,self-employed,married,secondary,false,487,false,true,cellular,27,aug,155,15,-1,0,unknown,false
38,blue-collar,divorced,secondary,false,0,true,false,cellular,11,may,580,1,173,1,failure,false
36,services,single,secondary,false,174,true,false,unknown,7,may,223,2,-1,0,unknown,false
58,retired,married,secondary,false,14412,false,false,cellular,18,nov,297,1,-1,0,unknown,false
37,management,married,tertiary,false,3288,false,false,cellular,8,aug,124,2,-1,0,unknown,false
30,technician,single,secondary,false,57,false,false,cellular,2,feb,465,2,-1,0,unknown,false
47,technician,married,secondary,false,2246,true,false,cellular,10,jul,330,1,-1,0,unknown,false
40,technician,married,secondary,false,4441,true,false,cellular,20,nov,153,2,183,2,failure,false
42,management,divorced,tertiary,false,0,false,false,unknown,19,may,131,2,-1,0,unknown,false
71,unknown,married,tertiary,false,353,false,false,cellular,27,jan,208,1,93,2,failure,false
54,blue-collar,married,secondary,false,448,true,true,cellular,5,aug,98,1,-1,0,unknown,false
53,entrepreneur,married,primary,false,27,true,false,telephone,10,sep,230,3,-1,0,unknown,true
33,blue-collar,divorced,secondary,false,474,false,false,cellular,22,jul,400,2,-1,0,unknown,false
30,technician,single,tertiary,false,1185,true,false,cellular,30,apr,284,1,339,1,failure,false
39,services,divorced,secondary,false,282,true,false,cellular,17,jul,243,1,-1,0,unknown,false
32,blue-collar,married,secondary,false,2,true,false,cellular,15,may,16,9,309,1,failure,false
34,technician,single,secondary,false,60,false,false,cellular,7,aug,274,2,-1,0,unknown,false
39,self-employed,single,tertiary,false,3972,false,false,cellular,30,jul,122,3,-1,0,unknown,false
75,retired,married,secondary,false,26452,false,false,telephone,15,jul,219,2,-1,0,unknown,false
33,admin.,divorced,secondary,false,818,true,true,cellular,16,apr,301,3,-1,0,unknown,false
40,services,married,secondary,false,9374,true,false,cellular,21,nov,7,8,185,1,failure,false
37,technician,married,unknown,false,47,false,false,unknown,19,jun,374,3,-1,0,unknown,false
69,retired,married,primary,false,279,false,false,telephone,12,aug,26,1,-1,0,unknown,false
52,unemployed,married,primary,false,20,true,false,telephone,28,jan,172,1,-1,0,unknown,false
31,admin.,divorced,secondary,false,360,false,false,cellular,15,may,332,1,297,2,other,false
28,technician,single,secondary,false,1532,false,false,cellular,22,may,253,1,107,5,failure,false
29,management,single,tertiary,false,1673,false,false,cellular,16,aug,200,2,159,3,other,false
46,services,married,secondary,false,2420,false,false,cellular,19,nov,405,2,-1,0,unknown,false
28,blue-collar,married,secondary,false,100,true,true,unknown,27,may,132,2,-1,0,unknown,false
41,admin.,married,secondary,false,0,false,false,unknown,20,jun,89,1,-1,0,unknown,false
42,technician,divorced,secondary,false,1533,false,true,cellular,5,aug,86,1,-1,0,unknown,false
34,admin.,single,secondary,false,296,false,false,cellular,7,jul,147,4,-1,0,unknown,false
28,blue-collar,married,secondary,false,2788,true,false,unknown,6,jun,369,2,-1,0,unknown,true
43,management,single,secondary,false,109,true,false,unknown,27,may,64,3,-1,0,unknown,false
32,technician,married,secondary,false,485,false,false,cellular,26,aug,98,14,-1,0,unknown,false
33,technician,single,tertiary,false,125,false,false,telephone,29,aug,66,2,-1,0,unknown,false
70,retired,married,secondary,false,616,false,false,cellular,27,apr,149,2,182,1,failure,false
36,services,married,secondary,false,3064,true,false,telephone,26,aug,240,3,107,4,failure,false
53,technician,married,secondary,false,206,false,false,cellular,26,aug,87,6,-1,0,unknown,false
30,blue-collar,single,secondary,false,6900,false,false,cellular,21,nov,816,1,-1,0,unknown,false
45,services,divorced,secondary,false,-179,false,false,unknown,3,jul,155,2,-1,0,unknown,false
31,services,single,secondary,false,481,true,false,cellular,20,nov,106,2,183,2,failure,false
28,admin.,married,secondary,false,12,true,false,cellular,30,jan,73,3,256,3,other,false
45,blue-collar,married,primary,false,0,false,false,unknown,23,may,574,5,-1,0,unknown,false
51,management,married,tertiary,false,176,true,true,unknown,1,jun,8,1,687,2,failure,false
53,management,married,primary,false,4086,false,false,unknown,20,jun,14,3,-1,0,unknown,false
40,technician,married,secondary,false,257,true,false,unknown,16,may,731,4,-1,0,unknown,false
53,blue-collar,married,primary,false,53,true,false,cellular,7,apr,208,1,140,1,failure,false
31,blue-collar,divorced,secondary,false,6,true,false,cellular,29,jan,821,1,-1,0,unknown,false
30,management,married,tertiary,false,562,false,false,cellular,21,aug,137,4,-1,0,unknown,false
53,entrepreneur,married,secondary,false,-118,true,false,unknown,9,may,101,3,-1,0,unknown,false
40,blue-collar,married,primary,false,2805,true,false,cellular,14,may,173,6,353,23,failure,false
26,management,single,secondary,false,565,true,false,unknown,6,jun,582,11,-1,0,unknown,false
47,blue-collar,married,secondary,false,0,true,false,cellular,21,jul,676,1,-1,0,unknown,false
51,management,married,tertiary,false,1612,false,false,cellular,16,mar,384,1,182,5,failure,false
45,unemployed,married,primary,false,180,true,true,unknown,27,may,62,2,-1,0,unknown,false
35,management,married,tertiary,false,0,true,false,cellular,21,jul,295,3,-1,0,unknown,false
36,management,single,tertiary,false,876,true,false,unknown,23,may,241,2,-1,0,unknown,false
57,admin.,married,secondary,false,2137,false,false,telephone,8,jul,132,7,-1,0,unknown,false
42,blue-collar,married,primary,false,260,true,false,telephone,31,jul,175,2,-1,0,unknown,false
32,blue-collar,married,secondary,true,-53,true,false,cellular,16,apr,648,1,272,1,other,true
30,management,married,tertiary,false,944,false,false,cellular,29,oct,251,2,-1,0,unknown,true
36,technician,married,secondary,false,2394,false,false,cellular,14,aug,184,2,-1,0,unknown,false
43,technician,married,secondary,false,297,true,false,cellular,14,oct,119,3,-1,0,unknown,false
69,retired,single,tertiary,false,2144,false,false,cellular,29,jul,417,1,184,4,success,true
31,technician,single,tertiary,false,969,false,false,cellular,15,jun,95,1,-1,0,unknown,false
35,technician,married,secondary,false,0,false,false,cellular,14,jul,125,2,-1,0,unknown,false
26,entrepreneur,married,tertiary,false,37,true,true,cellular,6,may,207,1,363,2,failure,false
46,technician,married,secondary,false,410,false,true,cellular,21,nov,162,5,-1,0,unknown,false
30,technician,married,secondary,false,1211,true,false,cellular,18,may,176,1,-1,0,unknown,false
33,management,single,tertiary,false,71,false,false,cellular,22,aug,107,6,-1,0,unknown,false
34,management,married,tertiary,false,436,true,false,cellular,17,apr,28,1,345,1,failure,false
48,blue-collar,married,primary,false,559,true,false,unknown,15,may,1231,2,-1,0,unknown,false
31,management,married,tertiary,false,1170,false,false,cellular,20,aug,200,4,-1,0,unknown,false
46,management,divorced,tertiary,false,25,false,false,unknown,26,may,103,2,-1,0,unknown,false
40,services,married,secondary,false,1325,false,false,unknown,11,jun,150,2,-1,0,unknown,false
39,entrepreneur,married,secondary,false,0,false,false,cellular,21,nov,108,7,-1,0,unknown,false
33,technician,single,secondary,false,647,true,true,cellular,4,feb,124,1,273,1,other,false
50,blue-collar,married,primary,false,2142,true,false,cellular,29,jan,309,2,224,1,other,false
84,retired,divorced,primary,false,639,false,false,telephone,18,may,353,3,-1,0,unknown,true
40,blue-collar,married,primary,false,177,true,true,telephone,21,jul,742,4,-1,0,unknown,false
55,management,married,tertiary,false,236,false,false,cellular,4,aug,200,1,-1,0,unknown,false
40,services,divorced,secondary,false,1959,true,false,unknown,30,may,177,1,-1,0,unknown,false
46,admin.,married,primary,false,96,false,false,telephone,4,feb,151,2,-1,0,unknown,false
43,self-employed,single,tertiary,false,0,false,false,unknown,19,jun,147,1,-1,0,unknown,false
34,blue-collar,married,secondary,false,250,true,false,unknown,29,may,193,6,-1,0,unknown,false
35,technician,single,secondary,false,126,false,false,cellular,22,aug,112,2,-1,0,unknown,false
57,retired,married,unknown,false,1621,true,false,unknown,19,jun,108,1,-1,0,unknown,false
25,student,single,secondary,false,8,false,false,cellular,22,apr,107,2,-1,0,unknown,true
32,self-employed,married,tertiary,false,189,true,false,unknown,6,jun,106,2,-1,0,unknown,false
52,retired,single,secondary,false,316,false,false,cellular,12,may,463,3,-1,0,unknown,false
31,self-employed,single,tertiary,true,-282,true,false,cellular,20,nov,131,3,-1,0,unknown,false
34,management,married,tertiary,false,-308,true,false,cellular,30,apr,140,2,-1,0,unknown,false
42,technician,divorced,secondary,false,248,false,false,cellular,19,aug,163,4,-1,0,unknown,false
47,blue-collar,divorced,primary,false,126,true,false,unknown,3,jun,2456,2,-1,0,unknown,true
50,self-employed,divorced,tertiary,false,13,true,false,cellular,20,apr,76,1,-1,0,unknown,true
30,technician,married,secondary,false,-393,true,true,cellular,16,jul,435,1,-1,0,unknown,true
33,services,single,secondary,false,358,true,false,cellular,7,may,302,1,356,3,failure,false
56,technician,single,tertiary,false,917,false,false,unknown,9,jun,306,1,-1,0,unknown,false
34,admin.,divorced,secondary,false,1268,true,false,cellular,15,may,259,3,-1,0,unknown,false
33,technician,married,secondary,false,-163,true,true,cellular,8,aug,502,2,-1,0,unknown,false
32,management,single,tertiary,false,473,true,false,cellular,11,may,72,2,361,1,other,false
34,management,married,tertiary,false,4831,true,false,cellular,4,feb,265,1,-1,0,unknown,false
37,technician,married,secondary,false,1063,true,false,cellular,31,jul,413,2,-1,0,unknown,false
30,management,married,secondary,false,0,true,false,cellular,12,may,756,3,-1,0,unknown,false
29,blue-collar,married,secondary,false,424,true,true,unknown,14,may,241,2,-1,0,unknown,false
56,unemployed,divorced,primary,false,802,false,false,telephone,3,feb,258,2,-1,0,unknown,false
31,management,married,tertiary,false,430,true,false,cellular,25,jul,137,16,-1,0,unknown,false
59,unknown,married,unknown,false,3940,false,false,unknown,5,jun,48,2,-1,0,unknown,false
36,housemaid,married,secondary,false,2880,false,false,unknown,12,jun,283,1,-1,0,unknown,false
51,blue-collar,divorced,secondary,false,1069,true,false,unknown,30,may,247,2,-1,0,unknown,false
54,self-employed,divorced,primary,false,4382,true,false,telephone,18,may,193,4,-1,0,unknown,false
37,management,married,tertiary,false,0,false,false,cellular,11,mar,129,4,107,2,failure,false
32,technician,married,tertiary,false,3939,false,false,cellular,8,aug,209,2,-1,0,unknown,false
42,self-employed,married,tertiary,false,753,false,false,unknown,17,jun,31,1,-1,0,unknown,false
29,blue-collar,married,secondary,false,358,false,false,cellular,21,jul,88,5,-1,0,unknown,false
52,blue-collar,married,primary,false,1141,true,false,cellular,12,may,22,5,-1,0,unknown,false
40,technician,married,secondary,false,1259,false,false,unknown,20,may,234,5,-1,0,unknown,false
30,services,married,secondary,false,227,false,true,unknown,3,jun,23,1,-1,0,unknown,false
55,entrepreneur,divorced,secondary,false,538,true,false,cellular,7,aug,353,2,-1,0,unknown,true
49,management,married,tertiary,false,92,true,false,unknown,6,may,221,2,-1,0,unknown,false
33,technician,married,tertiary,false,8023,false,false,cellular,25,feb,196,1,87,4,failure,false
32,services,single,secondary,false,2478,false,true,cellular,20,nov,395,1,-1,0,unknown,false
21,student,single,secondary,false,6844,false,false,cellular,14,aug,126,3,127,7,other,false
42,technician,married,secondary,false,440,true,false,cellular,3,feb,13,5,-1,0,unknown,false
56,self-employed,married,secondary,false,800,false,true,cellular,9,jul,170,1,-1,0,unknown,false
39,unknown,single,secondary,false,914,false,false,unknown,5,jun,20,1,-1,0,unknown,false
30,entrepreneur,single,secondary,false,638,false,false,cellular,14,jul,358,6,-1,0,unknown,false
55,retired,married,secondary,false,159,false,false,cellular,28,aug,159,1,-1,0,unknown,false
43,blue-collar,married,primary,false,483,true,false,cellular,12,may,225,3,-1,0,unknown,false
53,unemployed,married,secondary,false,94,false,false,cellular,10,aug,493,1,181,14,success,true
57,retired,married,secondary,false,1044,false,false,telephone,11,jan,585,1,192,2,success,true
39,self-employed,single,unknown,false,0,false,false,unknown,20,jun,13,11,-1,0,unknown,false
56,technician,divorced,tertiary,false,401,true,false,telephone,20,nov,26,1,-1,0,unknown,false
29,services,single,unknown,false,33,false,false,unknown,1,jul,161,1,-1,0,unknown,false
38,blue-collar,married,primary,false,506,true,true,unknown,12,jun,122,1,-1,0,unknown,false
59,management,married,tertiary,false,1881,false,false,cellular,19,nov,456,2,-1,0,unknown,false
42,technician,single,unknown,false,344,true,false,unknown,3,jun,26,7,-1,0,unknown,false
46,blue-collar,married,primary,false,0,true,false,unknown,12,may,51,9,-1,0,unknown,false
